,mean_fit_time,mean_score_time,mean_test_accuracy_score,mean_test_precision_score,mean_test_recall_score,mean_train_accuracy_score,mean_train_precision_score,mean_train_recall_score,param_clf__batch_size,param_clf__dropout,param_clf__epochs,param_clf__first_neuron,param_clf__last_activation,param_clf__last_neuron,param_clf__loss,param_clf__lr,param_clf__optimizer,param_clf__second_activation,param_clf__second_neuron,params,rank_test_accuracy_score,rank_test_precision_score,rank_test_recall_score,split0_test_accuracy_score,split0_test_precision_score,split0_test_recall_score,split0_train_accuracy_score,split0_train_precision_score,split0_train_recall_score,split1_test_accuracy_score,split1_test_precision_score,split1_test_recall_score,split1_train_accuracy_score,split1_train_precision_score,split1_train_recall_score,split2_test_accuracy_score,split2_test_precision_score,split2_test_recall_score,split2_train_accuracy_score,split2_train_precision_score,split2_train_recall_score,std_fit_time,std_score_time,std_test_accuracy_score,std_test_precision_score,std_test_recall_score,std_train_accuracy_score,std_train_precision_score,std_train_recall_score
10,24.722281138102215,1.5401724974314372,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,32,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,1,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 32, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 1}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.05874052610523141,0.11069834084185326,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
11,25.879801909128826,1.8304150104522705,0.8921166426433086,0.09523545530863414,0.001029572489823072,0.8923522557300778,0.41609195402298854,0.002702702702702703,64,0,20,32,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,8,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 32, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 8}",117,36,36,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8922245322245322,0.0,0.0,0.8925616398486549,0.8,0.003088803088803089,0.8918087318087318,0.2857142857142857,0.003088803088803089,0.8921874350338863,0.4482758620689655,0.005019305019305019,0.4221881471727503,0.08586678500531869,0.00022094521126110877,0.13468607255517676,0.0014560656492451543,0.00015598447531731455,0.32739054451102073,0.0020672301678518676
12,27.092856963475544,1.9145453770955403,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,32,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,32,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 32, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 32}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.7494800574766276,0.13349681641140848,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
13,27.78446062405904,2.0194358030954995,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,32,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,64,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 32, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 64}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.599494076573936,0.1312634898678975,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
14,29.095452706019085,2.1238911151885986,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,32,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,128,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 32, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 128}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.41721424116824624,0.08003838035390198,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
15,30.525344689687092,2.3513325850168862,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,64,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,1,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 64, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 1}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8421015325264447,0.17967790711786627,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
16,30.888751983642578,2.4517362912495932,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,64,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,8,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 64, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 8}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.2556528537618552,0.13459604721132404,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
17,31.797762393951416,2.508298953374227,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,64,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,32,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 64, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 32}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.5312610149205195,0.15224588628365354,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
18,33.11517326037089,2.643447001775106,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,64,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,64,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 64, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 64}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.324867002850521,0.047531679977961865,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
19,34.5481546719869,2.8093669414520264,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,64,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,128,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 64, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 128}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.6075855126909211,0.1304579992187259,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
20,34.92432641983032,2.879117409388224,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,128,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,1,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 128, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 1}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.28780877513769215,0.08434981408642027,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
21,36.45540245374044,3.08474063873291,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,128,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,8,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 128, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 8}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.5210579639605193,0.08701319353138756,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
22,37.25647592544556,3.2215474446614585,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,128,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,32,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 128, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 32}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.4910310825334229,0.14100841393351654,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
23,38.876374085744224,3.2696824868520102,0.8923106774586983,0.0,0.0,0.8923106774173258,0.0,0.0,64,0,20,128,<function relu at 0x11e8430d0>,1,<function binary_crossentropy at 0x11e8022f0>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11e8430d0>,64,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 128, 'clf__last_activation': <function relu at 0x11e8430d0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11e8022f0>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11e8430d0>, 'clf__second_neuron': 64}",33,38,38,0.8923166472642607,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.8923076923076924,0.0,0.0,0.8923121699721426,0.0,0.0,0.3433956395384599,0.10894533898010787,4.22146551331318e-06,0.0,0.0,2.110791264418902e-06,0.0,0.0
